,Created Date,Closed Date,Location Type,Incident Zip,City,Borough,Latitude,Longitude
11375,2016-01-30 01:49:15,2016-01-30 03:43:32,Residential Building/House,10012.0,NEW YORK,MANHATTAN,40.72299472218725,-74.00104983964175
133538,2016-08-06 00:38:27,2016-08-07 16:24:03,Residential Building/House,10456.0,BRONX,BRONX,40.8307434030938,-73.91458315961115
56837,2016-05-03 22:33:01,2016-05-04 04:29:05,Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.704762557943226,-73.91100803041978
176956,2016-10-01 02:25:50,2016-10-01 03:55:56,Residential Building/House,11420.0,SOUTH OZONE PARK,QUEENS,40.66755535324275,-73.82552890906406
18261,2016-02-15 22:59:55,2016-02-16 18:16:19,Residential Building/House,10467.0,BRONX,BRONX,40.867916139301855,-73.86901549282996
17531,2016-02-14 02:20:29,2016-02-14 06:58:00,Residential Building/House,10453.0,BRONX,BRONX,40.85779167485867,-73.90643995377303
163923,2016-09-13 00:12:17,2016-09-13 02:12:59,Street/Sidewalk,10472.0,BRONX,BRONX,40.83104543873579,-73.88069844268459
161770,2016-09-10 23:40:23,2016-09-11 03:21:33,Park/Playground,11234.0,BROOKLYN,BROOKLYN,40.636156406543286,-73.92173198472732
7162,2016-01-16 22:51:14,2016-01-17 07:20:51,Residential Building/House,10456.0,BRONX,BRONX,40.830517006743726,-73.89932713331424
224830,2016-12-31 01:14:31,2016-12-31 02:53:20,Residential Building/House,10452.0,BRONX,BRONX,40.84394708235367,-73.92069237211818
70603,2016-05-22 00:45:03,2016-05-22 02:08:49,Residential Building/House,10026.0,NEW YORK,MANHATTAN,40.79944563243211,-73.95344699606059
81070,2016-06-02 12:53:15,2016-06-02 15:22:11,Residential Building/House,10029.0,NEW YORK,MANHATTAN,40.79935520244596,-73.94740445874218
112384,2016-07-04 22:54:16,2016-07-04 23:21:51,Residential Building/House,11423.0,HOLLIS,QUEENS,40.709843774712645,-73.76113075590766
180858,2016-10-07 18:11:08,2016-10-07 22:58:13,Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71838330983826,-73.99284643308856
80330,2016-05-31 21:01:50,2016-06-01 01:30:40,Residential Building/House,11234.0,BROOKLYN,BROOKLYN,40.62208600916881,-73.90625163088588
201004,2016-11-12 02:22:06,2016-11-12 09:33:06,Residential Building/House,10452.0,BRONX,BRONX,40.842812740429146,-73.91956970956973
121649,2016-07-17 04:15:34,2016-07-17 06:04:23,Residential Building/House,10030.0,NEW YORK,MANHATTAN,40.82170599775753,-73.94272957353319
185583,2016-10-15 00:07:29,2016-10-15 02:31:42,Store/Commercial,10025.0,NEW YORK,MANHATTAN,40.80189077022533,-73.96842413691874
3180,2016-01-04 22:39:22,2016-01-04 22:56:50,Club/Bar/Restaurant,10017.0,NEW YORK,MANHATTAN,40.75246678476581,-73.9702630385529
215698,2016-12-11 07:08:33,2016-12-11 07:51:50,Residential Building/House,10003.0,NEW YORK,MANHATTAN,40.735103172622985,-73.98193658998579
962,2016-01-01 02:23:35,2016-01-01 06:30:37,Residential Building/House,11237.0,BROOKLYN,BROOKLYN,40.69963001917787,-73.9226456300405
200903,2016-11-12 01:01:38,2016-11-12 06:23:40,Residential Building/House,10301.0,STATEN ISLAND,STATEN ISLAND,40.63904772587863,-74.0881836980547
10530,2016-01-27 21:37:00,2016-01-27 22:20:39,Residential Building/House,11356.0,COLLEGE POINT,QUEENS,40.789570397603825,-73.85265511790297
105847,2016-06-30 00:13:58,2016-06-30 01:27:11,Street/Sidewalk,10002.0,NEW YORK,MANHATTAN,40.7126465453324,-73.98997216115195
37264,2016-03-30 23:33:35,2016-03-31 00:50:49,Street/Sidewalk,10014.0,NEW YORK,MANHATTAN,40.72715564541046,-74.00554537553745
199709,2016-11-08 09:53:35,2016-11-11 08:39:08,Residential Building/House,11435.0,JAMAICA,QUEENS,40.695123052057184,-73.807764770906
26802,2016-03-09 18:01:17,2016-03-09 18:14:52,Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.729370077044436,-73.98712289978198
7673,2016-01-17 04:17:15,2016-01-17 11:07:27,Residential Building/House,10010.0,NEW YORK,MANHATTAN,40.73738432814753,-73.9837185584909
197999,2016-11-05 18:26:13,2016-11-05 23:05:21,Residential Building/House,11417.0,OZONE PARK,QUEENS,40.66950983809094,-73.83688976263011
95832,2016-06-19 00:39:44,2016-06-19 10:56:30,Street/Sidewalk,10456.0,BRONX,BRONX,40.82927347744052,-73.92014616223932
113639,2016-07-07 17:38:19,2016-07-07 19:35:59,Residential Building/House,11416.0,OZONE PARK,QUEENS,40.687162423960736,-73.84147277684019
107950,2016-07-02 22:52:10,2016-07-02 23:12:55,Street/Sidewalk,10031.0,NEW YORK,MANHATTAN,40.82465950714792,-73.94312087132822
16230,2016-02-11 02:24:47,2016-02-11 02:58:36,Residential Building/House,11385.0,RIDGEWOOD,QUEENS,40.71062476352881,-73.9175577819198
5017,2016-01-10 01:03:35,2016-01-10 06:33:49,Residential Building/House,10453.0,BRONX,BRONX,40.84654836573175,-73.92372536562709
161115,2016-09-10 19:10:10,2016-09-10 19:17:00,Street/Sidewalk,11216.0,BROOKLYN,BROOKLYN,40.68284875402126,-73.9538096242773
190811,2016-10-23 01:03:47,2016-10-23 02:19:31,Residential Building/House,11354.0,FLUSHING,QUEENS,40.760573559073656,-73.82606856925923
176896,2016-10-01 01:20:31,2016-10-01 02:49:06,Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76192584357904,-73.9900983046558
85127,2016-06-06 22:00:31,2016-06-06 22:38:25,Residential Building/House,10003.0,NEW YORK,MANHATTAN,40.730715641681634,-73.99556201932079
179067,2016-10-02 22:32:08,2016-10-02 22:55:07,Street/Sidewalk,11220.0,BROOKLYN,BROOKLYN,40.63976903580093,-74.01822496911394
29615,2016-03-13 14:41:37,2016-03-13 18:22:16,Residential Building/House,10457.0,BRONX,BRONX,40.8535160587481,-73.9006297901815
185241,2016-10-14 20:50:28,2016-10-15 05:53:51,Residential Building/House,10452.0,BRONX,BRONX,40.835962367140134,-73.91630748070929
59559,2016-05-08 00:09:05,2016-05-08 04:28:32,Store/Commercial,11372.0,JACKSON HEIGHTS,QUEENS,40.75145767893971,-73.88463428890506
56532,2016-05-02 22:14:02,2016-05-02 22:39:18,Residential Building/House,10040.0,NEW YORK,MANHATTAN,40.85908872412456,-73.92768757158264
112135,2016-07-04 21:33:20,2016-07-04 21:42:09,Street/Sidewalk,10033.0,NEW YORK,MANHATTAN,40.85108799075497,-73.93718832738756
150237,2016-08-28 22:18:54,2016-08-28 22:47:51,Residential Building/House,11370.0,EAST ELMHURST,QUEENS,40.75749616242906,-73.88744651268912
162585,2016-09-11 04:13:29,2016-09-11 09:59:44,Residential Building/House,10466.0,BRONX,BRONX,40.88788020429895,-73.8502708476841
130568,2016-07-31 14:34:08,2016-07-31 17:14:02,Residential Building/House,11249.0,BROOKLYN,BROOKLYN,40.71995570142352,-73.96262236128253
120727,2016-07-16 23:42:37,2016-07-17 01:45:29,Street/Sidewalk,10040.0,NEW YORK,MANHATTAN,40.85642300342694,-73.93116803737621
1253,2016-01-01 04:24:40,2016-01-01 08:22:04,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86472325257196,-73.92292359623909
205403,2016-11-20 01:34:33,2016-11-20 05:31:01,Residential Building/House,10463.0,BRONX,BRONX,40.87486169319855,-73.91084545884848
178307,2016-10-02 01:16:23,2016-10-02 10:21:13,Residential Building/House,10474.0,BRONX,BRONX,40.81613045265912,-73.88594198876609
200458,2016-11-11 06:21:24,2016-11-11 07:48:20,Residential Building/House,11209.0,BROOKLYN,BROOKLYN,40.6277541759293,-74.02333370402373
41504,2016-04-09 00:26:42,2016-04-09 02:13:10,Residential Building/House,10009.0,NEW YORK,MANHATTAN,40.72653905657437,-73.97909950322429
58436,2016-05-07 03:32:26,2016-05-07 07:16:07,Residential Building/House,11237.0,BROOKLYN,BROOKLYN,40.70001436780996,-73.91877906510815
142550,2016-08-20 01:14:39,2016-08-20 09:47:13,Store/Commercial,11106.0,ASTORIA,QUEENS,40.76125401882301,-73.92488070486715
182554,2016-10-08 23:55:40,2016-10-09 05:14:01,Residential Building/House,10039.0,NEW YORK,MANHATTAN,40.82377864256834,-73.93815714067765
72646,2016-05-24 17:44:28,2016-05-24 18:38:54,Residential Building/House,10026.0,NEW YORK,MANHATTAN,40.799511610632244,-73.94731403906428
68933,2016-05-21 00:29:32,2016-05-21 03:19:36,Residential Building/House,10455.0,BRONX,BRONX,40.81931777186251,-73.9154324095288
167139,2016-09-17 22:51:52,2016-09-18 13:53:16,Residential Building/House,10475.0,BRONX,BRONX,40.884185004383006,-73.83361818805415
174302,2016-09-25 02:43:59,2016-09-25 05:20:30,Residential Building/House,11208.0,BROOKLYN,BROOKLYN,40.67362312577628,-73.88068803265188
89196,2016-06-11 23:47:26,2016-06-12 00:10:56,Store/Commercial,11215.0,BROOKLYN,BROOKLYN,40.6708486493265,-73.98492080472917
71172,2016-05-22 11:43:29,2016-05-22 14:28:15,Residential Building/House,10460.0,BRONX,BRONX,40.84032881122739,-73.88972779298895
52831,2016-04-27 12:54:04,2016-04-27 13:06:43,Street/Sidewalk,11221.0,BROOKLYN,BROOKLYN,40.68887569842549,-73.94059361121226
177979,2016-10-02 00:00:38,2016-10-02 01:58:09,Store/Commercial,10016.0,NEW YORK,MANHATTAN,40.74234133876357,-73.98364156350036
161476,2016-09-10 22:26:45,2016-09-10 23:14:55,Club/Bar/Restaurant,10308.0,STATEN ISLAND,STATEN ISLAND,40.540588546201015,-74.14744352558284
215087,2016-12-10 23:26:00,2016-12-11 05:13:22,Residential Building/House,10462.0,BRONX,BRONX,40.85589943998398,-73.86866682274923
126694,2016-07-24 15:15:16,2016-07-24 16:52:07,Store/Commercial,11205.0,BROOKLYN,BROOKLYN,40.69661129082139,-73.97153211433812
166588,2016-09-17 20:07:48,2016-09-17 20:49:54,Park/Playground,11201.0,BROOKLYN,BROOKLYN,40.69613100999722,-73.98710407596151
172302,2016-09-24 03:50:09,2016-09-24 06:02:31,Residential Building/House,10457.0,BRONX,BRONX,40.85037819791208,-73.89078828601481
204158,2016-11-19 00:01:21,2016-11-19 01:28:15,Residential Building/House,10029.0,NEW YORK,MANHATTAN,40.78657327729844,-73.94226506726945
196368,2016-11-01 22:08:22,2016-11-01 22:20:59,Street/Sidewalk,10003.0,NEW YORK,MANHATTAN,40.73644104000302,-73.99250169407489
92452,2016-06-16 21:37:52,2016-06-16 22:13:51,Residential Building/House,11106.0,ASTORIA,QUEENS,40.760817096131476,-73.92410510217272
202001,2016-11-13 02:03:37,2016-11-13 13:21:13,Residential Building/House,10468.0,BRONX,BRONX,40.86998761152913,-73.89511296707016
17597,2016-02-14 03:33:48,2016-02-14 07:26:04,Residential Building/House,10457.0,BRONX,BRONX,40.84765849825264,-73.90677589326252
46875,2016-04-17 21:13:09,2016-04-20 02:54:28,Residential Building/House,10466.0,BRONX,BRONX,40.897241766269524,-73.85411650240876
199442,2016-11-07 17:43:28,2016-11-08 10:17:21,Residential Building/House,10040.0,NEW YORK,MANHATTAN,40.86075839136903,-73.92912097889744
158823,2016-09-06 01:10:49,2016-09-06 04:13:10,Residential Building/House,11226.0,BROOKLYN,BROOKLYN,40.6377970476056,-73.95666563198222
149991,2016-08-28 20:11:11,2016-08-28 21:26:49,Residential Building/House,10468.0,BRONX,BRONX,40.85840604170503,-73.89938613893433
189364,2016-10-21 17:02:43,2016-10-21 20:47:57,Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.707539735989,-73.92161210274924
153950,2016-09-03 20:19:45,2016-09-03 22:08:44,Residential Building/House,11368.0,CORONA,QUEENS,40.75708886097159,-73.8635880978904
17126,2016-02-13 21:07:02,2016-02-14 01:33:41,Residential Building/House,11433.0,JAMAICA,QUEENS,40.69300289992561,-73.79903695158629
603,2016-01-01 00:27:18,2016-01-01 02:55:42,Residential Building/House,11356.0,COLLEGE POINT,QUEENS,40.787448424954576,-73.84008202383659
6121,2016-01-14 15:45:36,2016-01-14 21:39:47,Residential Building/House,10456.0,BRONX,BRONX,40.824176340002644,-73.90537074396869
28701,2016-03-12 21:19:00,2016-03-13 00:28:40,Residential Building/House,11216.0,BROOKLYN,BROOKLYN,40.685591679714,-73.95610453811491
215744,2016-12-11 11:22:00,2016-12-11 12:07:38,Store/Commercial,11206.0,BROOKLYN,BROOKLYN,40.70414590661279,-73.94268990947094
40380,2016-04-05 20:55:33,2016-04-05 21:49:40,Residential Building/House,10033.0,NEW YORK,MANHATTAN,40.846372314601695,-73.93669038017153
148150,2016-08-27 22:04:00,2016-08-28 08:03:57,Street/Sidewalk,10456.0,BRONX,BRONX,40.82866396321722,-73.9198758866917
47061,2016-04-17 23:17:40,2016-04-18 00:06:26,Store/Commercial,11249.0,BROOKLYN,BROOKLYN,40.71299887749037,-73.96633081126946
212402,2016-12-04 05:52:52,2016-12-04 09:01:44,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86483772421322,-73.9217267685829
223811,2016-12-29 00:25:51,2016-12-29 06:07:39,Residential Building/House,10473.0,BRONX,BRONX,40.823217976075576,-73.86612625503403
116319,2016-07-10 15:51:22,2016-07-10 21:35:12,Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.849866460672736,-73.78754215366044
57005,2016-05-04 12:34:24,2016-05-04 13:03:35,Street/Sidewalk,10282.0,NEW YORK,MANHATTAN,40.71485285741251,-74.01449756060532
83802,2016-06-05 00:24:58,2016-06-05 01:17:29,Residential Building/House,11206.0,BROOKLYN,BROOKLYN,40.710105884458606,-73.94493194597003
174337,2016-09-25 03:02:53,2016-09-25 05:14:11,Residential Building/House,11434.0,JAMAICA,QUEENS,40.67512093352753,-73.78698124775336
50962,2016-04-24 01:04:57,2016-04-24 03:36:27,Residential Building/House,11418.0,RICHMOND HILL,QUEENS,40.692441434893276,-73.84407461096988
83338,2016-06-04 22:54:29,2016-06-04 23:40:28,Street/Sidewalk,11237.0,BROOKLYN,BROOKLYN,40.703189267182736,-73.93011082213094
52325,2016-04-25 23:04:38,2016-04-26 02:21:31,Residential Building/House,11385.0,RIDGEWOOD,QUEENS,40.702400834586136,-73.89048971892058
43594,2016-04-13 01:31:33,2016-04-13 07:02:36,Residential Building/House,10034.0,NEW YORK,MANHATTAN,40.86645691273088,-73.92145731714321
100396,2016-06-24 21:42:47,2016-06-24 22:55:25,Store/Commercial,10458.0,BRONX,BRONX,40.856446976510696,-73.89103859635759
168506,2016-09-18 07:17:50,2016-09-18 13:18:14,Residential Building/House,11207.0,BROOKLYN,BROOKLYN,40.66704006664458,-73.89658560127296
110803,2016-07-04 00:19:39,2016-07-04 01:20:22,Residential Building/House,11234.0,BROOKLYN,BROOKLYN,40.62794222858504,-73.91917659520016
11225,2016-01-29 23:39:53,2016-01-30 00:12:34,Residential Building/House,11204.0,BROOKLYN,BROOKLYN,40.61869577853208,-73.99304442374901
178979,2016-10-02 21:29:29,2016-10-02 23:10:45,Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86925224623635,-73.91543398673167
160831,2016-09-10 03:57:07,2016-09-10 04:15:56,Street/Sidewalk,10033.0,NEW YORK,MANHATTAN,40.84492118708114,-73.93327985277351
147339,2016-08-27 01:43:15,2016-08-27 03:59:16,Club/Bar/Restaurant,11213.0,BROOKLYN,BROOKLYN,40.67027724117627,-73.9309924478837
145828,2016-08-23 23:41:34,2016-08-24 07:47:15,Street/Sidewalk,10456.0,BRONX,BRONX,40.83821391581732,-73.91018623733773
143008,2016-08-20 18:50:36,2016-08-20 19:13:23,Street/Sidewalk,10012.0,NEW YORK,MANHATTAN,40.72884380263013,-74.00055563400541
52144,2016-04-25 14:42:25,2016-04-25 14:57:45,Street/Sidewalk,10001.0,NEW YORK,MANHATTAN,40.749854247549855,-73.98793821748563
196275,2016-11-01 18:36:55,2016-11-01 19:24:30,Residential Building/House,11217.0,BROOKLYN,BROOKLYN,40.6831422728853,-73.98332437597206
104490,2016-06-26 22:42:27,2016-06-26 23:20:44,Residential Building/House,10455.0,BRONX,BRONX,40.815116879552896,-73.90642408096372
40228,2016-04-04 23:23:53,2016-04-05 01:18:20,Residential Building/House,10453.0,BRONX,BRONX,40.8572402625105,-73.90677692263237
82587,2016-06-04 12:22:36,2016-06-04 15:49:16,Store/Commercial,10035.0,NEW YORK,MANHATTAN,,
178949,2016-10-02 21:06:06,2016-10-02 22:27:04,Residential Building/House,10031.0,NEW YORK,MANHATTAN,40.82104731868181,-73.95526006866052
152533,2016-09-02 22:04:26,2016-09-02 22:47:37,Residential Building/House,11368.0,CORONA,QUEENS,40.7540037004836,-73.86587193457748
152438,2016-09-02 20:56:20,2016-09-02 22:20:16,Residential Building/House,11365.0,FRESH MEADOWS,QUEENS,40.734000897126045,-73.80833818688195
209075,2016-11-27 01:09:20,2016-11-27 06:25:36,Residential Building/House,10471.0,BRONX,BRONX,40.9102650190026,-73.8972056446412
122707,2016-07-18 22:27:10,2016-07-19 00:39:13,Residential Building/House,10467.0,BRONX,BRONX,40.87925548380529,-73.86279502163781
26533,2016-03-08 20:26:10,2016-03-09 03:01:58,Residential Building/House,10009.0,NEW YORK,MANHATTAN,40.72853441696061,-73.97867674182771
214585,2016-12-10 05:29:29,2016-12-10 05:54:53,Store/Commercial,10013.0,NEW YORK,MANHATTAN,40.721279250001906,-73.99916664359118
81993,2016-06-03 23:31:34,2016-06-04 04:32:06,Residential Building/House,11102.0,ASTORIA,QUEENS,40.773579388064654,-73.9271847027483
6016,2016-01-13 23:29:25,2016-01-14 02:21:49,Club/Bar/Restaurant,11236.0,BROOKLYN,BROOKLYN,40.646334085527656,-73.90366624505096
102757,2016-06-25 23:53:09,2016-06-26 05:42:18,Residential Building/House,11208.0,BROOKLYN,BROOKLYN,40.661101783302456,-73.8660407125367
217224,2016-12-16 01:46:41,2016-12-16 05:23:04,Residential Building/House,10459.0,BRONX,BRONX,40.821325539446676,-73.90000583608553
20419,2016-02-21 02:18:57,2016-02-21 05:26:40,Residential Building/House,11373.0,ELMHURST,QUEENS,40.746834012647106,-73.87528779170411
89897,2016-06-12 03:00:27,2016-06-12 04:34:15,Residential Building/House,11238.0,BROOKLYN,BROOKLYN,40.68041244038528,-73.95649011890457
49655,2016-04-23 01:29:29,2016-04-23 04:08:42,Residential Building/House,10028.0,NEW YORK,MANHATTAN,40.77238922419823,-73.94970751180114
60746,2016-05-08 21:52:38,2016-05-08 22:40:10,Residential Building/House,11104.0,SUNNYSIDE,QUEENS,40.74016180988989,-73.92671601632607
50040,2016-04-23 18:50:20,2016-04-23 18:58:41,Street/Sidewalk,10454.0,BRONX,BRONX,40.808627109141185,-73.927569003902
44312,2016-04-15 15:33:58,2016-04-15 16:14:24,Street/Sidewalk,10005.0,NEW YORK,MANHATTAN,40.705183733601494,-74.00739380153583
151574,2016-08-31 19:00:57,2016-08-31 20:24:37,Residential Building/House,11216.0,BROOKLYN,BROOKLYN,40.67620559037189,-73.95183138410634
12161,2016-01-31 01:25:10,2016-01-31 03:57:41,Residential Building/House,11201.0,BROOKLYN,BROOKLYN,40.69834263890203,-73.98220260164476
225296,2016-12-31 22:34:26,2016-12-31 22:41:04,Residential Building/House,10002.0,NEW YORK,MANHATTAN,40.72131647429571,-73.9833400776253
122059,2016-07-17 20:59:24,2016-07-17 23:46:57,Street/Sidewalk,11226.0,BROOKLYN,BROOKLYN,40.64924399478768,-73.9688207141293
69695,2016-05-21 19:11:22,2016-05-21 19:22:36,Residential Building/House,10009.0,NEW YORK,MANHATTAN,40.72846949183744,-73.98463355877419
219904,2016-12-20 22:15:49,2016-12-21 00:13:57,Residential Building/House,10009.0,NEW YORK,MANHATTAN,40.72471676454468,-73.98038805564781
140537,2016-08-14 22:22:25,2016-08-14 23:14:00,Residential Building/House,11210.0,BROOKLYN,BROOKLYN,40.6331857196811,-73.94378846673516
42482,2016-04-10 01:41:46,2016-04-10 08:48:34,Residential Building/House,11226.0,BROOKLYN,BROOKLYN,40.63727624718419,-73.95859000557869
17703,2016-02-14 13:37:52,2016-02-14 17:39:51,Residential Building/House,11216.0,BROOKLYN,BROOKLYN,40.67306717808234,-73.95584601145434
148455,2016-08-27 23:15:25,2016-08-28 00:17:31,Residential Building/House,11375.0,FOREST HILLS,QUEENS,40.7354554739488,-73.85090925366767
22471,2016-02-27 19:19:52,2016-02-27 20:37:46,Residential Building/House,10032.0,NEW YORK,MANHATTAN,40.836139402067694,-73.946251477162
51472,2016-04-24 15:55:05,2016-04-24 19:00:07,Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.680352025214226,-73.97476587888686
199636,2016-11-08 00:30:18,2016-11-08 02:38:33,Residential Building/House,11417.0,OZONE PARK,QUEENS,40.67020444917621,-73.84093991198944
68922,2016-05-21 00:25:52,2016-05-21 04:18:49,Residential Building/House,10037.0,NEW YORK,MANHATTAN,40.81045954686852,-73.9401093959105
59950,2016-05-08 01:49:00,2016-05-08 09:48:32,Residential Building/House,11237.0,BROOKLYN,BROOKLYN,40.69990563862019,-73.92029751236055
26229,2016-03-07 15:40:05,2016-03-07 20:07:17,Residential Building/House,11225.0,BROOKLYN,BROOKLYN,40.657836685422794,-73.95658773931098
167579,2016-09-18 00:04:58,2016-09-18 02:05:19,Residential Building/House,11209.0,BROOKLYN,BROOKLYN,40.62334419853711,-74.03112035697363
204715,2016-11-19 18:47:32,2016-11-19 21:30:32,Residential Building/House,11218.0,BROOKLYN,BROOKLYN,40.63709734463977,-73.97622345655998
81787,2016-06-03 22:09:14,2016-06-03 23:15:32,Store/Commercial,10034.0,NEW YORK,MANHATTAN,40.86589300704871,-73.92796579312878
72405,2016-05-23 22:40:08,2016-05-24 02:38:44,Residential Building/House,11225.0,BROOKLYN,BROOKLYN,40.6697798488126,-73.9582922545325
50855,2016-04-24 00:33:00,2016-04-24 01:40:41,Residential Building/House,10024.0,NEW YORK,MANHATTAN,40.782660911744095,-73.97930576452451
33596,2016-03-23 18:06:34,2016-03-23 19:39:43,Street/Sidewalk,10023.0,NEW YORK,MANHATTAN,40.778231160597755,-73.98075863820145
220608,2016-12-23 02:57:11,2016-12-23 07:31:01,Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.725795975689024,-73.9837358210722
188724,2016-10-19 13:23:49,2016-10-19 16:15:50,Street/Sidewalk,10019.0,NEW YORK,MANHATTAN,40.76744792366368,-73.98671481582653
111796,2016-07-04 18:35:52,2016-07-05 00:36:37,Residential Building/House,10457.0,BRONX,BRONX,40.85025273136521,-73.88874262763444
