,id,original_title,original_language,release_date,popularity,vote_average,vote_count,media_type,adult
12531,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12532,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12533,158876,,Chinese,,58.304,8.4,9,tv,False
12534,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12535,117465,,Japanese,,62.392,10.0,4,tv,False
12536,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12537,208891,,Japanese,,59.825,8.667,3,tv,False
12538,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12539,82856,,English,,1108.646,8.488,8697,tv,False
12540,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12541,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12542,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12543,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12544,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12545,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12546,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12547,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12548,95558,,English,,64.625,8.0,8,tv,False
12549,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12550,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12551,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12552,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12553,158876,,Chinese,,58.304,8.4,9,tv,False
12554,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12555,117465,,Japanese,,62.392,10.0,4,tv,False
12556,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12557,208891,,Japanese,,59.825,8.667,3,tv,False
12558,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12559,82856,,English,,1108.646,8.488,8697,tv,False
12560,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12561,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12562,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12563,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12564,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12565,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12566,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12567,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12568,95558,,English,,64.625,8.0,8,tv,False
12569,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12570,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12571,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12572,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12573,158876,,Chinese,,58.304,8.4,9,tv,False
12574,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12575,117465,,Japanese,,62.392,10.0,4,tv,False
12576,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12577,208891,,Japanese,,59.825,8.667,3,tv,False
12578,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12579,82856,,English,,1108.646,8.488,8697,tv,False
12580,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12581,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12582,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12583,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12584,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12585,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12586,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12587,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12588,95558,,English,,64.625,8.0,8,tv,False
12589,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12590,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12591,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12592,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12593,158876,,Chinese,,58.304,8.4,9,tv,False
12594,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12595,117465,,Japanese,,62.392,10.0,4,tv,False
12596,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12597,208891,,Japanese,,59.825,8.667,3,tv,False
12598,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12599,82856,,English,,1108.646,8.488,8697,tv,False
12600,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12601,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12602,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12603,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12604,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12605,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12606,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12607,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12608,95558,,English,,64.625,8.0,8,tv,False
12609,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12610,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12611,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12612,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12613,158876,,Chinese,,58.304,8.4,9,tv,False
12614,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12615,117465,,Japanese,,62.392,10.0,4,tv,False
12616,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12617,208891,,Japanese,,59.825,8.667,3,tv,False
12618,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12619,82856,,English,,1108.646,8.488,8697,tv,False
12620,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12621,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12622,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12623,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12624,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12625,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12626,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12627,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12628,95558,,English,,64.625,8.0,8,tv,False
12629,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12630,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12631,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12632,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12633,158876,,Chinese,,58.304,8.4,9,tv,False
12634,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12635,117465,,Japanese,,62.392,10.0,4,tv,False
12636,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12637,208891,,Japanese,,59.825,8.667,3,tv,False
12638,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12639,82856,,English,,1108.646,8.488,8697,tv,False
12640,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12641,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12642,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12643,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12644,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12645,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12646,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12647,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12648,95558,,English,,64.625,8.0,8,tv,False
12649,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12650,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12651,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12652,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12653,158876,,Chinese,,58.304,8.4,9,tv,False
12654,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12655,117465,,Japanese,,62.392,10.0,4,tv,False
12656,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12657,208891,,Japanese,,59.825,8.667,3,tv,False
12658,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12659,82856,,English,,1108.646,8.488,8697,tv,False
12660,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12661,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12662,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12663,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12664,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12665,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12666,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12667,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12668,95558,,English,,64.625,8.0,8,tv,False
12669,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12670,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12671,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12672,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12673,158876,,Chinese,,58.304,8.4,9,tv,False
12674,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12675,117465,,Japanese,,62.392,10.0,4,tv,False
12676,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12677,208891,,Japanese,,59.825,8.667,3,tv,False
12678,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12679,82856,,English,,1108.646,8.488,8697,tv,False
12680,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12681,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12682,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12683,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12684,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12685,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12686,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12687,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12688,95558,,English,,64.625,8.0,8,tv,False
12689,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12690,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12691,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12692,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12693,158876,,Chinese,,58.304,8.4,9,tv,False
12694,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12695,117465,,Japanese,,62.392,10.0,4,tv,False
12696,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12697,208891,,Japanese,,59.825,8.667,3,tv,False
12698,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12699,82856,,English,,1108.646,8.488,8697,tv,False
12700,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12701,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12702,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12703,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12704,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12705,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12706,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12707,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12708,95558,,English,,64.625,8.0,8,tv,False
12709,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12710,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12711,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12712,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12713,158876,,Chinese,,58.304,8.4,9,tv,False
12714,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12715,117465,,Japanese,,62.392,10.0,4,tv,False
12716,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12717,208891,,Japanese,,59.825,8.667,3,tv,False
12718,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12719,82856,,English,,1108.646,8.488,8697,tv,False
12720,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12721,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12722,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12723,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12724,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12725,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12726,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12727,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12728,95558,,English,,64.625,8.0,8,tv,False
12729,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12730,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12731,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12732,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12733,158876,,Chinese,,58.304,8.4,9,tv,False
12734,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12735,117465,,Japanese,,62.392,10.0,4,tv,False
12736,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12737,208891,,Japanese,,59.825,8.667,3,tv,False
12738,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12739,82856,,English,,1108.646,8.488,8697,tv,False
12740,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12741,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12742,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12743,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12744,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12745,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12746,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12747,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12748,95558,,English,,64.625,8.0,8,tv,False
12749,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12750,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12751,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12752,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12753,158876,,Chinese,,58.304,8.4,9,tv,False
12754,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12755,117465,,Japanese,,62.392,10.0,4,tv,False
12756,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12757,208891,,Japanese,,59.825,8.667,3,tv,False
12758,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12759,82856,,English,,1108.646,8.488,8697,tv,False
12760,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12761,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12762,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12763,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12764,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12765,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12766,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12767,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12768,95558,,English,,64.625,8.0,8,tv,False
12769,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12770,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
12771,1049638,Rye Lane,English,2023-03-17,30.374,7.778,18,movie,False
12772,739405,Operation Fortune: Ruse de Guerre,English,2023-01-04,184.229,6.721,297,movie,False
12773,158876,,Chinese,,58.304,8.4,9,tv,False
12774,921355,Assassin,English,2023-03-31,80.805,4.8,11,movie,False
12775,117465,,Japanese,,62.392,10.0,4,tv,False
12776,933419,Champions,English,2023-03-09,104.315,6.512,43,movie,False
12777,208891,,Japanese,,59.825,8.667,3,tv,False
12778,878375,On a Wing and a Prayer,English,2023-04-06,53.714,8.0,4,movie,False
12779,82856,,English,,1108.646,8.488,8697,tv,False
12780,638974,Murder Mystery 2,English,2023-03-26,235.901,6.8,187,movie,False
12781,677179,Creed III,English,2023-03-01,1537.879,7.2,561,movie,False
12782,726759,Tetris,English,2023-03-15,66.661,7.7,100,movie,False
12783,76600,Avatar: The Way of Water,English,2022-12-14,10224.28,7.742,6335,movie,False
12784,849869,길복순,Korean,2023-02-17,33.985,6.9,39,movie,False
12785,603692,John Wick: Chapter 4,English,2023-03-22,2569.508,8.161,635,movie,False
12786,493529,Dungeons & Dragons: Honor Among Thieves,English,2023-03-23,702.523,7.598,128,movie,False
12787,932430,Prom Pact,English,2023-03-30,85.403,8.0,10,movie,False
12788,95558,,English,,64.625,8.0,8,tv,False
12789,816904,Momias,Spain,2023-01-05,1224.45,7.008,64,movie,False
12790,514999,Murder Mystery,English,2019-05-25,197.421,6.252,3642,movie,False
