VEHICLE_ID,POLICYHOLDER_ID,BODY_STYLE_CODE,YEAR
9054,9302,3,1977
9055,5352,3,1998
9056,3813,3,2011
9057,1913,20,2008
9058,7574,20,1993
9059,6260,9,2016
9060,7347,3,1992
9061,7261,30,2017
9062,7855,20,2002
9063,3900,20,2022
9064,4174,19,1970
9065,7493,3,1992
9066,5176,3,2011
9067,7117,30,1972
9068,9794,20,1970
9069,4158,19,2018
9070,8855,20,1986
9071,9429,20,1976
9072,6718,20,2005
9073,3265,30,2011
9074,4281,20,2001
9075,6843,19,2016
9076,991,19,2019
9077,5413,3,1981
9078,9499,20,1972
9079,5559,3,2011
9080,4588,3,1977
9081,6545,19,2011
9082,9064,30,1987
9083,9843,20,1984
9084,7241,30,1976
9085,5071,30,2014
9086,3714,20,1979
9087,5605,20,1973
9088,1922,30,2004
9089,805,20,1972
9090,9815,20,2012
9091,8457,20,2006
9092,8300,19,2020
9093,6052,20,1979
9094,8610,20,2006
9095,3923,20,1984
9096,24,19,1971
9097,5875,3,1989
9098,2255,20,2020
9099,784,3,2002
9100,9032,19,2008
9101,9414,20,2017
9102,9687,3,2020
9103,8584,30,1980
9104,4510,30,1972
9105,5861,3,1991
9106,3748,3,1997
9107,9132,9,1971
9108,6097,20,1972
9109,2142,20,2002
9110,1748,20,1994
9111,603,19,2020
9112,2955,3,1981
9113,4720,20,1990
9114,4535,3,1984
9115,780,20,1988
9116,7030,3,1971
9117,965,20,2004
9118,5484,30,1974
9119,7861,20,2021
9120,2311,3,2015
9121,1877,20,2017
9122,9393,20,1977
9123,2205,20,1982
9124,4975,20,1978
9125,6511,3,2003
9126,8849,30,1970
9127,4182,19,2020
9128,478,19,2012
9129,9194,20,2010
9130,9051,3,1980
9131,4073,19,1983
9132,1826,20,1975
9133,9849,20,1996
9134,9474,20,1977
9135,4829,3,2015
9136,554,30,1979
9137,4512,3,1974
9138,7206,20,1993
9139,8703,20,2001
9140,6938,3,2009
9141,1376,20,2006
9142,8792,30,1987
9143,4135,30,1988
9144,8941,3,2016
9145,2924,20,2008
9146,7144,19,2004
9147,5067,3,2008
9148,4964,20,1993
9149,9895,19,1996
9150,2929,30,1973
9151,6006,19,1980
9152,3893,30,2015
9153,9072,20,1994
9154,2953,3,1987
9155,8660,20,1991
9156,6639,19,1997
9157,7713,20,1972
9158,5575,19,2014
9159,4133,9,2014
9160,6474,20,1980
9161,9330,20,1975
9162,984,20,2019
9163,7845,3,2007
9164,9489,3,1972
9165,329,19,2008
9166,6754,19,2008
9167,1018,20,2001
9168,9876,30,2007
9169,2143,20,1991
9170,7194,30,2000
9171,4020,19,2005
9172,8904,20,1991
9173,8333,30,1977
9174,1023,19,2017
9175,9154,30,2009
9176,62,20,2002
9177,1,3,1987
9178,9156,30,1982
9179,7129,19,1973
9180,7181,3,2011
9181,849,19,1974
9182,6024,30,2018
9183,654,20,1978
9184,5644,20,2004
9185,3339,3,1981
9186,1519,30,1995
9187,7061,19,1987
9188,7660,30,1985
9189,67,30,1995
9190,4117,30,2002
9191,979,20,1984
9192,9847,20,2000
9193,8148,20,1971
9194,6082,30,1987
9195,9366,3,1989
9196,2957,3,1987
9197,1888,3,1995
9198,1341,20,1981
9199,9647,30,2017
9200,3743,9,1971
9201,5043,20,1977
9202,8589,20,1989
9203,804,30,2018
9204,4049,20,2002
9205,7183,20,1999
9206,3107,30,1976
9207,8942,3,1976
9208,3738,3,1996
9209,4139,19,1981
9210,2587,20,1982
9211,6377,3,1977
9212,3019,30,1997
9213,6444,30,2005
9214,9344,3,2001
9215,9396,20,2000
9216,9333,19,1987
9217,3576,19,2010
9218,1762,3,2015
9219,1505,20,1974
9220,3614,20,2007
9221,3340,19,2010
9222,5710,3,1991
9223,7617,20,1980
9224,5133,20,2015
9225,1313,19,1991
9226,2177,3,1997
9227,2764,19,2022
9228,5651,9,2016
9229,2565,30,2004
9230,8006,19,2017
9231,6400,30,1970
9232,8575,30,1983
9233,5380,20,2022
9234,603,30,2022
9235,1805,19,2013
9236,3552,30,2022
9237,8515,20,2019
9238,3842,30,2008
9239,9989,30,2016
9240,2038,19,1972
9241,6214,19,2022
9242,6137,20,1987
9243,9785,30,1996
9244,4879,3,2022
9245,336,20,2016
9246,9974,3,1985
9247,1731,20,2022
9248,1548,3,2001
9249,6831,20,2002
9250,1567,3,2000
9251,8517,3,2010
9252,7384,30,2000
9253,3890,19,1984
9254,5515,20,1976
9255,5842,20,1971
9256,8634,30,2016
9257,8795,19,2014
9258,1836,3,2021
9259,7216,19,1991
9260,9202,20,2002
9261,3558,20,1979
9262,4209,30,1972
9263,6602,3,1990
9264,3,20,1986
9265,4992,3,2015
9266,4310,3,2000
9267,6899,19,1995
9268,5493,20,2013
9269,7575,3,2010
9270,2885,20,1985
9271,7789,9,1970
9272,2521,20,2011
9273,2709,20,2002
9274,8004,19,1978
9275,7664,3,1995
9276,4222,20,2009
9277,5968,20,1981
9278,3993,19,1989
9279,3468,20,1995
9280,574,20,2000
9281,2167,19,1978
9282,791,20,2013
9283,433,3,1981
9284,8887,30,1980
9285,9179,20,1995
9286,5111,19,2015
9287,5285,19,2012
9288,6121,19,1997
9289,1093,19,2019
9290,9931,30,1993
9291,3259,20,1984
9292,6124,3,2004
9293,7633,19,2019
9294,5600,20,2012
9295,777,19,1989
9296,7227,19,1981
9297,1281,20,1990
9298,3321,3,1973
9299,6280,19,2020
9300,3715,3,1986
9301,4253,20,1973
9302,7055,30,2018
9303,4751,19,2021
9304,2743,9,2002
9305,8300,19,2020
9306,2694,9,2006
9307,7900,19,1992
9308,8170,30,1990
9309,9849,9,2005
9310,3578,19,1999
9311,8433,19,2021
9312,6774,30,1992
9313,7068,19,2006
9314,5961,3,1986
9315,8574,19,1998
9316,2840,20,1997
9317,9528,20,2022
9318,8016,9,1972
9319,623,20,2020
9320,4848,20,1978
9321,9908,20,2012
9322,7944,20,2005
9323,5266,3,2014
9324,3435,3,1978
9325,3493,20,2008
9326,9594,30,1996
9327,5644,30,2015
9328,7228,20,2023
9329,5670,20,2022
9330,3389,3,2003
9331,1769,30,2004
9332,4550,3,1997
9333,4182,19,1991
9334,2993,20,2005
9335,5462,30,1977
9336,9959,20,2022
9337,3528,20,1970
9338,6040,20,1993
9339,3806,30,2012
9340,382,20,1981
9341,5429,19,2000
9342,4371,20,2013
9343,2886,20,1976
9344,3227,19,1972
9345,4145,19,2013
9346,7192,20,2021
9347,3720,19,2014
9348,8640,20,2017
9349,6992,19,1981
9350,9458,20,2014
9351,7968,3,1970
9352,8467,19,1985
9353,5693,30,1973
9354,5183,20,2020
9355,5603,20,1973
9356,4856,20,1971
9357,6427,9,1975
9358,9784,20,1991
9359,1710,30,1977
9360,9651,9,2017
9361,8704,20,1970
9362,3823,30,1971
9363,1883,20,1998
9364,982,20,1979
9365,7174,19,1970
9366,1504,3,1988
9367,1145,19,2017
9368,5651,3,1983
9369,3681,30,1984
9370,9339,20,1994
9371,1850,19,1973
9372,7897,3,1986
9373,485,30,2002
9374,688,20,1984
9375,4393,19,1974
9376,2722,20,1971
9377,9913,20,2012
9378,323,30,1981
9379,3382,20,1989
9380,6229,20,1987
9381,1808,20,1991
9382,1796,3,2003
9383,7677,19,1998
9384,1978,20,2002
9385,3856,19,1992
9386,9996,3,2004
9387,2411,3,1992
9388,6994,3,2009
9389,7452,20,1977
9390,5209,9,2008
9391,9044,20,1979
9392,91,30,1999
9393,9197,30,1980
9394,9466,20,2015
9395,8370,20,1997
9396,9078,30,1984
9397,2261,20,2007
9398,6562,20,2022
9399,2508,20,2018
9400,3362,19,2008
9401,8429,3,2001
9402,7786,19,1986
9403,9874,30,1986
9404,8934,30,1982
9405,4033,3,2016
9406,6785,20,1998
9407,7672,30,2009
9408,4674,3,1996
9409,3059,9,2001
9410,6450,30,1993
9411,1964,3,1982
9412,5672,30,1989
9413,2203,9,2006
9414,5703,30,2020
9415,3110,30,1998
9416,5433,20,1989
9417,2600,9,1981
9418,973,19,1989
9419,1781,19,1992
9420,1236,19,1984
9421,4860,3,2022
9422,8424,30,1992
9423,3096,3,1996
9424,7162,20,2019
9425,3197,30,1972
9426,5039,19,1993
9427,6972,19,2015
9428,2468,3,1990
9429,280,19,1986
9430,1186,19,2000
9431,7051,19,1994
9432,1631,19,1975
9433,3788,19,1983
9434,6956,19,1995
9435,6940,3,1974
9436,571,20,1970
9437,2013,30,1990
9438,7296,30,2002
9439,5838,19,2007
9440,9190,20,2021
9441,2087,19,2004
9442,5852,20,2002
9443,1564,20,1994
9444,4457,19,2012
9445,9666,3,2010
9446,5620,20,1976
9447,4663,19,1983
9448,7071,19,2004
9449,540,3,2001
9450,8288,30,1980
9451,1163,3,1973
9452,3084,19,1972
9453,7492,30,1999
9454,6460,20,1977
9455,1029,3,2000
9456,8346,20,1979
9457,8800,3,1983
9458,4475,20,1991
9459,9100,19,1976
9460,7562,3,2009
9461,8427,30,1989
9462,6327,19,2020
9463,1929,20,1973
9464,5597,20,2023
9465,7175,19,1997
9466,2153,20,1970
9467,4499,20,2020
9468,8912,9,1995
9469,9602,9,2019
9470,2765,20,1972
9471,4024,19,2021
9472,9549,20,2008
9473,7681,3,2002
9474,1481,30,1978
9475,6816,19,2010
9476,5439,30,2008
9477,6714,3,1998
9478,245,19,1972
9479,8966,19,1998
9480,9130,20,1982
9481,7938,20,2007
9482,8045,3,1994
9483,6638,20,2011
9484,924,19,1998
9485,6372,20,2021
9486,156,20,1986
9487,7163,19,1988
9488,1706,30,1973
9489,7590,30,1992
9490,3640,30,1980
9491,5087,9,1982
9492,4461,20,1977
9493,9294,20,1998
9494,7289,3,2021
9495,5263,20,2005
9496,3257,20,1990
9497,4607,3,2000
9498,8700,30,1983
9499,4467,20,1987
9500,3907,20,2005
9501,3824,19,2009
9502,3789,19,1984
9503,9970,30,1995
9504,3620,19,2013
9505,7238,19,2020
9506,6702,20,1991
9507,156,30,2016
9508,6286,20,2019
9509,9349,30,2011
9510,4580,30,2018
9511,7066,20,2011
9512,1572,20,1983
9513,5136,19,2012
9514,461,20,1972
9515,762,20,2023
9516,3248,30,1972
9517,8704,20,2001
9518,717,3,2020
9519,2106,3,1976
9520,3605,20,2019
9521,9524,19,2002
9522,4403,20,1980
9523,4919,19,1976
9524,5595,20,1984
9525,7397,9,1984
9526,368,30,1983
9527,3075,20,1985
9528,5296,20,1999
9529,2238,30,2003
9530,8417,19,2000
9531,3708,30,1993
9532,5081,20,1989
9533,3148,3,1999
9534,9561,19,1972
9535,1249,30,2015
9536,4975,20,1970
9537,7413,30,2001
9538,3938,30,2020
9539,7750,9,1974
9540,8467,20,2021
9541,2854,20,2016
9542,1333,19,1985
9543,7515,20,1998
9544,9439,19,1978
9545,7505,19,1978
9546,5005,30,1987
9547,4008,19,1999
9548,3838,30,1973
9549,3244,30,1998
9550,1462,20,2019
9551,6365,19,1970
9552,8101,30,1985
9553,5827,19,2011
9554,8964,30,1991
9555,1833,19,2003
9556,7196,20,1991
9557,4495,30,2007
9558,7499,20,1997
9559,4499,3,1977
9560,2422,9,2017
9561,7225,20,2007
9562,6006,19,2008
9563,7779,20,2017
9564,3315,30,1991
9565,7836,20,2023
9566,2866,30,2019
9567,3351,19,2018
9568,9264,20,2022
9569,6097,19,2008
9570,262,20,1989
9571,5080,20,2003
9572,1957,30,1999
9573,3401,20,1997
9574,9925,19,2008
9575,1208,3,1994
9576,1225,20,1989
9577,3003,20,2000
9578,6809,3,2023
9579,7677,20,2002
9580,2451,30,2018
9581,8653,30,2012
9582,9659,20,1977
9583,4820,3,2013
9584,2295,30,2005
9585,5211,3,1998
9586,9559,3,1983
9587,9193,19,2022
9588,6904,19,1984
9589,3709,19,2013
9590,7264,20,2023
9591,2884,30,1973
9592,1835,19,2008
9593,9538,20,2012
9594,4718,19,1983
9595,105,30,1980
9596,1563,19,1971
9597,6403,20,2002
9598,5628,3,1999
9599,4377,20,1971
9600,4508,20,1970
9601,305,20,1981
9602,9013,9,1996
9603,5191,19,1996
9604,8766,20,2023
9605,2902,20,1981
9606,7721,3,2003
9607,8003,30,1983
9608,938,19,2016
9609,4496,19,2020
9610,1691,20,2022
9611,2078,3,2001
9612,2836,20,2018
9613,7358,20,1998
9614,7328,30,1979
9615,6085,19,1990
9616,5510,20,2019
9617,8639,3,1974
9618,1874,9,2013
9619,5566,20,2012
9620,8272,20,1987
9621,4733,30,2000
9622,9431,9,1984
9623,1511,20,1971
9624,6205,19,2002
9625,3630,20,2011
9626,6596,3,1974
9627,9128,20,1981
9628,3615,19,1996
9629,5000,30,2001
9630,4207,19,1974
9631,7512,19,2004
9632,8172,3,2010
9633,1260,3,1996
9634,9713,19,1989
9635,3076,9,1978
9636,3248,3,2019
9637,9414,20,2009
9638,8579,19,2016
9639,518,20,2023
9640,3133,20,1990
9641,2264,30,2014
9642,6968,30,1973
9643,7196,19,1998
9644,9915,20,2011
9645,7042,30,1982
9646,3689,19,2012
9647,7798,30,1987
9648,1606,20,1997
9649,7525,30,2001
9650,3290,19,1999
9651,3574,3,1998
9652,9647,19,2022
9653,6428,20,2013
9654,8416,20,1982
9655,7640,19,2002
9656,3071,19,2003
9657,8234,19,1986
9658,4136,19,1983
9659,6363,30,2007
9660,6369,9,1994
9661,3057,20,2005
9662,8008,30,2001
9663,4145,20,1998
9664,5021,19,2023
9665,8935,3,2020
9666,4449,20,2022
9667,2990,19,2014
9668,1097,3,2014
9669,1037,30,1999
9670,3039,20,1993
9671,7981,20,2015
9672,2234,20,2005
9673,8246,30,1997
9674,4518,3,1970
9675,6052,30,1996
9676,5780,19,2018
9677,1588,20,1972
9678,5202,3,1974
9679,8249,19,2011
9680,1161,30,2012
9681,9485,19,1997
9682,8317,20,2006
9683,7154,20,2021
9684,8133,3,2009
9685,5384,20,1992
9686,2836,30,2017
9687,1537,3,1982
9688,9841,19,1975
9689,7311,19,2016
9690,2292,19,1997
9691,4541,20,1985
9692,6648,19,1979
9693,5929,20,2014
9694,8133,20,2009
9695,7620,20,2023
9696,456,19,1970
9697,9776,19,1989
9698,667,20,1978
9699,6386,20,2008
9700,2602,30,1973
9701,6099,20,1994
9702,8598,19,2013
9703,3877,19,1972
9704,5355,3,2020
9705,5876,3,1989
9706,9589,19,2015
9707,4692,19,1993
9708,7220,20,1981
9709,8744,3,2017
9710,3959,9,1976
9711,9918,19,1995
9712,6311,30,1997
9713,8322,3,2004
9714,9951,19,1997
9715,3173,20,2008
9716,1394,19,2004
9717,3605,20,1977
9718,4421,9,1997
9719,1236,19,2010
9720,2440,20,1976
9721,1667,19,1995
9722,2923,3,1972
9723,9700,20,1986
9724,7422,30,2014
9725,2942,19,1982
9726,442,30,1998
9727,7942,3,2020
9728,9362,20,1989
9729,4931,3,2005
9730,162,3,2005
9731,2298,3,1998
9732,6730,20,1973
9733,7230,3,2009
9734,1471,20,2008
9735,1991,20,1974
9736,6808,19,1989
9737,2417,20,1989
9738,9707,3,2004
9739,7556,20,1991
9740,1820,30,2016
9741,6785,20,2003
9742,163,19,2018
9743,4239,19,1985
9744,7639,30,2005
9745,2079,9,2017
9746,944,30,2012
9747,7777,20,2019
9748,7683,20,1980
9749,4075,19,1995
9750,7485,20,2000
9751,8897,19,1977
9752,2125,30,1995
9753,3463,20,2008
9754,8820,3,1990
9755,1157,19,1998
9756,6743,9,2016
9757,8383,20,2020
9758,1684,20,1999
9759,9535,20,2022
9760,1868,19,1993
9761,2407,19,1981
9762,6028,20,1973
9763,9627,30,2008
9764,2096,19,1980
9765,7879,20,1992
9766,3224,19,1986
9767,520,20,2005
9768,644,19,2004
9769,6800,20,2010
9770,5543,30,1974
9771,8597,19,1995
9772,6827,3,1986
9773,560,30,1970
9774,3567,3,1986
9775,452,20,1996
9776,6767,30,1987
9777,4119,20,2012
9778,3768,20,1972
9779,8014,3,1977
9780,4507,30,2008
9781,8521,20,2023
9782,2506,19,1994
9783,6026,30,1973
9784,2051,19,2014
9785,3665,19,1997
9786,6929,19,1971
9787,7068,3,2010
9788,3511,30,2004
9789,1941,20,1978
9790,1713,9,1977
9791,9329,3,1989
9792,6239,3,1998
9793,6532,30,1989
9794,7719,30,2023
9795,9904,20,2007
9796,1837,20,1998
9797,6629,20,1971
9798,2432,19,2004
9799,8764,19,1993
9800,1940,20,2011
9801,3688,20,2010
9802,1433,20,2006
9803,9431,30,2011
9804,8617,20,1986
9805,7362,19,2022
9806,6075,19,1985
9807,9363,19,2016
9808,7128,30,2013
9809,2021,3,2005
9810,3615,30,1970
9811,6290,3,1991
9812,5507,20,2021
9813,7674,19,2017
9814,7989,3,1992
9815,5544,20,1994
9816,9669,20,1971
9817,2448,30,2022
9818,125,20,1971
9819,8894,3,1988
9820,1412,9,2004
9821,9044,20,2008
9822,9504,3,2009
9823,9774,30,2023
9824,8957,20,2020
9825,7317,19,1994
9826,9337,20,1975
9827,4123,20,2007
9828,8663,20,2020
9829,2812,9,1999
9830,2033,3,2016
9831,5295,3,2002
9832,9573,19,2021
9833,3227,20,1970
9834,9409,30,1988
9835,6120,20,2006
9836,2971,20,2012
9837,4858,3,1979
9838,8311,3,2018
9839,4765,30,1977
9840,8319,3,2016
9841,635,20,2018
9842,4671,20,1988
9843,9973,20,2012
9844,4766,20,1970
9845,8058,19,1977
9846,4634,20,1975
9847,1736,20,2001
9848,4496,9,1972
9849,6521,3,2013
9850,8849,9,2016
9851,9048,19,2008
9852,2723,20,1982
9853,9768,19,1994
9854,2962,3,2021
9855,2340,30,2005
9856,3234,19,1997
9857,6086,3,2006
9858,6169,19,1982
9859,1994,30,2009
9860,5451,9,2020
9861,3466,20,2022
9862,7892,20,1992
9863,9482,20,1998
9864,4426,20,2012
9865,1848,20,1978
9866,8363,20,2001
9867,4154,30,1995
9868,8404,20,1970
9869,1029,19,1973
9870,668,20,1974
9871,280,30,2003
9872,8082,30,1992
9873,760,3,2018
9874,1266,20,2005
9875,7647,3,1990
9876,4011,20,1977
9877,4927,20,1975
9878,9523,20,1989
9879,2824,20,1975
9880,4657,20,2001
9881,9750,19,2019
9882,926,20,2001
9883,1567,20,2021
9884,7227,30,1997
9885,4736,19,2011
9886,1065,3,2015
9887,6575,19,2019
9888,1772,20,1997
9889,3726,19,2007
9890,5583,9,1991
9891,7287,30,2016
9892,6645,30,1974
9893,2759,30,2008
9894,9599,30,2010
9895,9162,3,1985
9896,8387,20,1980
9897,4356,19,1990
9898,3809,19,1979
9899,6190,19,2003
9900,7925,20,2015
9901,5260,30,2003
9902,1843,30,2022
9903,1403,20,1996
9904,268,20,1991
9905,7434,3,1975
9906,9479,3,1989
9907,2669,20,2001
9908,4790,20,1994
9909,3756,20,1978
9910,1022,20,1983
9911,7103,20,1990
9912,1000,9,1971
9913,876,20,1975
9914,9042,19,1979
9915,7568,20,2021
9916,7727,20,1983
9917,4469,30,2012
9918,9630,19,1984
9919,9284,20,2014
9920,8980,20,1977
9921,88,19,2010
9922,1941,3,2005
9923,9976,30,1979
9924,4097,20,1997
9925,6497,19,1998
9926,2964,19,1993
9927,9207,19,2005
9928,800,3,2009
9929,9112,19,1995
9930,8282,19,2022
9931,6690,30,2011
9932,9006,19,1984
9933,1676,30,1995
9934,7611,9,2001
9935,3885,19,2015
9936,4214,3,1999
9937,9581,20,1998
9938,5151,20,2005
9939,4409,30,2016
9940,9981,19,2014
9941,7424,19,1995
9942,8873,9,1991
9943,3597,9,2014
9944,918,30,1982
9945,8370,19,1977
9946,8337,20,1974
9947,3634,20,2021
9948,1042,30,1996
9949,261,20,2011
9950,3676,30,1979
9951,1975,20,1993
9952,767,30,1996
9953,4664,20,2014
9954,6868,30,2019
9955,8773,19,2023
9956,1892,19,1998
9957,861,20,1974
9958,7452,20,2012
9959,2359,19,1990
9960,4056,20,2002
9961,9077,30,2005
9962,1015,9,2001
9963,246,20,1978
9964,3211,20,2020
9965,5396,20,1988
9966,4596,20,2004
9967,7070,9,2009
9968,8500,30,2001
9969,8610,19,1988
9970,2962,3,1985
9971,1049,30,1997
9972,2933,3,1971
9973,5497,30,1982
9974,4459,3,1980
9975,1888,30,2017
9976,7620,20,1987
9977,8060,30,1979
9978,9075,9,1975
9979,2692,9,1987
9980,5954,3,2005
9981,9306,3,2004
9982,5977,20,2002
9983,9653,20,1997
9984,9637,30,1971
9985,1258,20,1973
9986,6480,30,1978
9987,2690,20,2001
9988,6444,19,1993
9989,4754,19,1972
9990,9253,3,1995
9991,1198,9,1991
9992,4709,3,1977
9993,9140,19,1983
9994,9276,20,2016
9995,3514,20,2017
9996,9066,3,1987
9997,7125,20,1973
9998,9970,19,2000
9999,7088,20,1980
10000,8086,3,2016
