ACCIDENT_ID,POLICYHOLDER_ID,VEHICLE_ID,ACCIDENT_TYPE,ACCIDENT_DATE,ESTIMATED_COST,ACTUAL_REPAIR_COST,AT_FAULT,DUI
9828,4308,1076,7,2023-05-08,2106,3166,TRUE,FALSE
9829,1904,8348,5,2023-02-10,4289,5685,TRUE,FALSE
9830,6356,4141,4,2019-07-24,8096,9550,FALSE,FALSE
9834,1855,7077,3,2019-02-21,5012,7622,TRUE,FALSE
9835,3071,69,7,2020-09-26,653,932,FALSE,FALSE
9838,7465,3346,1,2020-05-11,6315,8998,FALSE,FALSE
9839,9170,8254,3,2020-12-03,857,1243,TRUE,FALSE
9841,1695,4632,3,2022-07-25,5701,7889,TRUE,FALSE
9842,5472,7525,6,2023-02-03,9045,10852,TRUE,FALSE
9844,8292,8638,1,2019-12-03,333,486,FALSE,FALSE
9849,7248,9602,3,2020-03-16,8552,13630,TRUE,TRUE
9851,4706,9852,3,2021-08-30,8336,11340,TRUE,FALSE
9852,9663,2588,6,2022-11-26,3355,4466,TRUE,FALSE
9853,671,301,1,2020-10-06,4060,4666,TRUE,FALSE
9854,6192,8419,3,2019-02-08,4634,6977,FALSE,FALSE
9855,2304,3151,1,2021-03-25,2027,2649,TRUE,FALSE
9856,6668,2205,5,2021-01-30,8603,10945,TRUE,FALSE
9857,3626,9734,4,2023-07-26,6259,7286,TRUE,FALSE
9858,8735,8068,3,2021-09-15,8292,10377,TRUE,FALSE
9859,2318,5496,1,2022-05-07,9233,12555,TRUE,FALSE
9860,2226,931,1,2022-02-10,2409,3176,TRUE,FALSE
9861,1464,6679,4,2023-10-19,4431,5693,FALSE,TRUE
9862,4092,5264,2,2021-04-15,6757,7669,TRUE,FALSE
9863,2723,6081,6,2021-04-30,4731,6345,TRUE,FALSE
9866,1169,6623,7,2022-10-31,4210,5914,TRUE,FALSE
9868,1290,3631,6,2019-05-15,6043,7692,TRUE,FALSE
9869,6041,8963,7,2022-01-08,3025,4824,FALSE,FALSE
9871,9520,5122,3,2019-11-15,8536,13449,TRUE,FALSE
9872,7085,7871,1,2023-06-26,3633,5337,TRUE,FALSE
9875,6170,4661,1,2022-01-06,7382,10222,TRUE,FALSE
9877,9624,7826,3,2021-10-12,2302,2652,TRUE,TRUE
9878,8653,9234,4,2021-06-07,7801,9041,TRUE,FALSE
9879,3257,525,7,2020-10-27,1423,1993,FALSE,FALSE
9880,5,3120,6,2020-07-04,5077,5895,FALSE,TRUE
9882,8944,3547,3,2022-10-31,4016,5337,FALSE,FALSE
9883,1197,4372,4,2020-01-22,1347,1524,FALSE,FALSE
9887,3195,609,1,2019-06-10,391,521,TRUE,FALSE
9888,7304,6941,7,2019-02-07,4238,5679,TRUE,FALSE
9889,7660,9786,3,2022-10-18,7702,8335,FALSE,FALSE
9890,7587,1337,3,2019-02-04,696,788,TRUE,FALSE
9891,8460,3349,6,2020-11-09,952,1088,TRUE,FALSE
9892,7578,2904,2,2023-07-31,4489,6379,FALSE,TRUE
9894,3794,1257,3,2022-05-24,1443,1661,TRUE,FALSE
9895,3005,4815,6,2023-03-25,4720,5601,TRUE,FALSE
9896,9592,6337,6,2023-09-28,2151,3249,TRUE,FALSE
9897,9577,7146,2,2020-08-05,153,215,FALSE,TRUE
9899,8490,158,2,2021-01-04,9154,12762,TRUE,FALSE
9900,2280,3098,6,2019-09-04,500,555,FALSE,FALSE
9901,667,4943,2,2022-04-07,7185,9755,TRUE,FALSE
9902,4921,2513,2,2023-06-08,5703,8604,TRUE,FALSE
9904,145,3011,2,2020-02-25,288,369,FALSE,TRUE
9905,8929,3109,7,2020-07-16,4763,6801,TRUE,FALSE
9907,6302,2215,7,2022-11-22,8961,12075,TRUE,FALSE
9908,3441,9183,3,2021-05-27,2086,3182,FALSE,FALSE
9909,7157,5327,6,2019-11-22,4073,4321,TRUE,FALSE
9910,4694,1296,6,2021-03-15,9359,14945,TRUE,FALSE
9911,683,6292,4,2023-08-29,7633,9264,FALSE,FALSE
9912,7646,1263,3,2019-04-11,6533,8794,TRUE,TRUE
9915,6542,2953,1,2019-04-29,7710,9302,FALSE,TRUE
9916,4381,19,4,2022-05-11,460,715,TRUE,FALSE
9918,4001,5371,6,2019-01-19,766,1201,TRUE,FALSE
9919,1390,7800,4,2023-06-22,5022,6313,TRUE,FALSE
9920,8465,2311,4,2022-01-01,7186,9333,FALSE,FALSE
9921,4815,7612,6,2023-03-11,2171,3377,FALSE,FALSE
9923,2036,286,6,2020-08-01,4801,5388,TRUE,FALSE
9924,6668,9310,3,2021-10-13,1116,1671,TRUE,FALSE
9925,1500,3534,6,2020-02-04,6343,9527,TRUE,TRUE
9926,445,1562,5,2019-07-26,4456,4795,TRUE,FALSE
9927,6387,2800,3,2023-10-15,4231,6477,FALSE,FALSE
9929,3999,570,6,2019-03-04,1418,2173,TRUE,FALSE
9930,355,7880,2,2022-12-03,970,1253,FALSE,FALSE
9931,3017,2251,5,2019-03-06,6004,8829,TRUE,FALSE
9932,2488,6571,4,2022-08-18,3141,4334,TRUE,TRUE
9933,7756,4488,6,2023-06-15,5329,8166,TRUE,FALSE
9936,8645,1018,1,2020-04-23,9592,11534,TRUE,FALSE
9937,63,3279,1,2019-02-11,9722,15050,FALSE,FALSE
9939,4234,6977,6,2022-03-31,9326,14078,TRUE,FALSE
9940,8703,9684,5,2023-02-02,2898,4149,TRUE,FALSE
9941,9773,5412,1,2020-02-06,9152,9828,TRUE,FALSE
9944,3577,6315,1,2023-10-02,6982,11081,TRUE,FALSE
9945,1876,7422,7,2022-01-01,503,571,FALSE,FALSE
9946,3509,525,4,2023-02-07,7146,9548,FALSE,FALSE
9949,612,2007,7,2021-09-07,2096,3311,TRUE,FALSE
9951,1092,5800,5,2022-09-12,9142,12270,FALSE,FALSE
9952,4545,8336,2,2020-09-17,4076,4734,TRUE,FALSE
9953,9501,2531,2,2019-04-27,7953,8810,TRUE,FALSE
9955,2947,1814,4,2019-09-06,9437,10108,TRUE,TRUE
9956,5887,5247,1,2019-06-29,9373,14575,FALSE,FALSE
9957,269,3310,5,2019-11-20,5638,8167,TRUE,FALSE
9958,1258,9151,3,2020-06-06,2532,3461,FALSE,FALSE
9959,2561,8275,6,2022-10-30,714,982,TRUE,FALSE
9960,641,2549,1,2022-08-30,6138,8570,TRUE,FALSE
9961,1342,9390,3,2021-09-06,9310,12784,FALSE,FALSE
9962,4849,1657,3,2022-12-25,1724,2042,TRUE,FALSE
9963,1766,6629,5,2020-09-23,2176,2825,FALSE,TRUE
9964,2453,9165,3,2020-10-05,8703,9284,FALSE,FALSE
9965,8297,2845,7,2020-03-20,3916,4656,TRUE,TRUE
9966,3033,4141,1,2022-09-08,9133,11745,FALSE,FALSE
9967,74,4798,4,2023-08-28,1205,1398,TRUE,FALSE
9968,8345,2548,2,2019-08-02,3834,5792,TRUE,FALSE
9970,4834,4516,7,2019-06-09,6452,7342,FALSE,FALSE
9971,3937,6635,1,2019-10-02,4969,7609,FALSE,FALSE
9972,909,2663,4,2023-04-02,651,887,TRUE,FALSE
9973,2290,5049,6,2020-07-25,674,847,TRUE,TRUE
9975,2081,9622,4,2019-09-10,9016,13700,TRUE,FALSE
9977,9792,6139,1,2023-10-06,9886,14147,TRUE,FALSE
9978,2815,5985,5,2022-05-20,3203,4218,TRUE,FALSE
9979,2409,9236,4,2020-03-14,481,521,TRUE,FALSE
9980,1071,3749,2,2021-05-26,7118,8510,TRUE,TRUE
9981,5178,9553,7,2022-08-21,4504,5974,TRUE,TRUE
9982,2495,4079,7,2021-11-01,7257,10801,TRUE,FALSE
9985,6521,1355,5,2023-02-14,6919,10864,FALSE,FALSE
9986,5368,9506,3,2019-07-01,5590,6891,TRUE,FALSE
7977,2928,7942,6,2020-10-13,7963,8934,TRUE,FALSE
7999,484,5463,7,2021-03-21,4258,4876,FALSE,FALSE
8008,3900,188,5,2019-02-04,1174,1577,TRUE,FALSE
8039,3440,778,1,2021-03-01,254,363,TRUE,FALSE
8122,1680,14,3,2020-09-10,6453,7700,TRUE,TRUE
8213,5236,1211,7,2019-10-27,6368,8700,TRUE,FALSE
8228,4905,4174,3,2020-05-02,5668,7178,FALSE,TRUE
8229,4502,9756,4,2020-12-06,5485,6641,TRUE,FALSE
8290,9314,1224,1,2019-10-09,3218,4427,TRUE,FALSE
8431,5933,7210,5,2020-12-06,4580,7249,FALSE,FALSE
8434,5798,5473,5,2020-10-16,5009,5586,FALSE,FALSE
8540,378,6005,6,2020-04-06,9945,13177,TRUE,TRUE
8606,2395,8170,2,2020-10-28,110,128,TRUE,TRUE
8625,2704,9304,2,2020-05-16,7272,8461,TRUE,FALSE
8644,1885,1200,1,2020-06-21,3848,6033,FALSE,FALSE
8670,2266,9454,4,2020-12-15,5720,8258,FALSE,FALSE
8686,3194,5143,2,2020-02-13,4207,4639,FALSE,TRUE
8699,9143,2970,2,2022-05-19,271,308,FALSE,FALSE
8708,563,3707,4,2020-04-28,2546,3480,FALSE,FALSE
8821,2129,6264,5,2019-03-07,7681,11968,TRUE,FALSE
8865,8241,564,5,2019-08-14,7459,10952,TRUE,FALSE
8901,9314,6713,3,2020-02-16,9033,12915,FALSE,FALSE
8913,5028,8219,6,2020-06-09,2234,3203,TRUE,FALSE
8935,9702,5102,7,2020-01-21,7737,11704,FALSE,FALSE
9090,1549,9951,6,2021-01-19,9137,14535,TRUE,FALSE
9108,9938,2641,4,2022-07-21,4617,6003,FALSE,FALSE
9146,7998,6532,7,2022-04-10,7523,10004,TRUE,FALSE
9174,5589,349,4,2022-05-16,2402,2995,FALSE,FALSE
9191,8281,7827,6,2020-03-21,3839,5530,FALSE,FALSE
9281,6113,6899,6,2020-08-18,3231,5113,FALSE,FALSE
9292,4761,6581,6,2020-06-10,1273,1694,FALSE,FALSE
9372,5630,1937,1,2020-06-04,4942,6574,TRUE,TRUE
9433,2054,3415,3,2020-12-11,1821,1968,TRUE,FALSE
9450,8786,1352,6,2020-01-25,1989,2650,FALSE,FALSE
9470,3149,456,5,2020-05-10,174,243,TRUE,FALSE
9475,378,8652,7,2019-11-30,6648,10170,FALSE,FALSE
9512,4158,9983,5,2022-05-17,584,647,FALSE,FALSE
9575,6460,3009,4,2019-05-08,1668,2484,TRUE,FALSE
9593,6752,9108,2,2019-08-22,6255,7334,TRUE,FALSE
9608,6456,8627,7,2020-11-07,8547,10755,TRUE,FALSE
9618,5236,7391,2,2020-03-24,402,596,TRUE,FALSE
9624,3861,3367,2,2022-05-01,366,525,TRUE,TRUE
9652,4285,9782,7,2020-09-01,8040,11415,TRUE,FALSE
9657,9143,420,3,2022-04-05,7340,8685,TRUE,TRUE
9704,4595,5004,5,2019-02-20,4214,6562,TRUE,TRUE
9719,3564,3060,1,2022-03-09,308,355,FALSE,TRUE
9748,6204,3611,6,2020-03-19,9050,13028,FALSE,FALSE
9780,57,1125,4,2020-09-10,3488,4663,TRUE,FALSE
9831,3400,2626,6,2020-12-26,4495,4912,TRUE,FALSE
9846,4651,1805,1,2020-12-01,5502,6672,TRUE,FALSE
9874,9938,2493,3,2022-06-21,5185,5758,TRUE,FALSE
9922,1885,3180,4,2022-07-21,7889,11503,TRUE,FALSE
9943,3223,7172,2,2021-11-15,2208,2326,TRUE,TRUE
9991,378,9517,1,2020-08-13,9084,13249,FALSE,FALSE
9993,4392,5142,4,2023-04-19,2144,2774,TRUE,FALSE
9994,4037,9851,4,2019-08-30,3745,5304,FALSE,FALSE
9996,9292,1578,4,2021-03-29,6018,8588,FALSE,TRUE
9999,357,9030,4,2023-08-29,3589,4845,TRUE,FALSE
7952,3556,9531,2,2020-10-16,3320,4041,TRUE,FALSE
7953,4471,7722,3,2020-12-04,8833,12533,FALSE,FALSE
7962,4485,2272,5,2019-10-16,3691,4427,TRUE,TRUE
8001,2585,532,1,2020-03-14,6718,7731,FALSE,TRUE
8014,5805,6991,6,2020-11-27,7078,10322,TRUE,FALSE
8026,4520,7980,5,2019-09-02,7720,9908,FALSE,TRUE
8075,5438,3571,6,2019-06-29,704,1047,TRUE,FALSE
8117,3590,7871,3,2020-04-15,9229,13616,FALSE,FALSE
8130,5541,9626,6,2020-12-29,741,891,FALSE,FALSE
8137,2158,2664,3,2019-05-09,6513,7689,TRUE,FALSE
8198,4233,2469,1,2019-06-23,3743,5166,TRUE,FALSE
8224,9962,1027,1,2020-06-07,2544,3772,TRUE,FALSE
8274,7057,7166,6,2020-01-24,378,411,FALSE,FALSE
8311,7803,260,7,2019-10-14,7412,11362,FALSE,FALSE
8348,4462,4180,7,2020-11-14,1670,2141,FALSE,FALSE
8364,9910,7152,6,2019-04-30,9666,13020,TRUE,FALSE
8365,5780,5326,2,2020-01-29,5496,6373,TRUE,FALSE
8398,7932,8991,6,2019-01-11,5812,7776,FALSE,FALSE
8448,197,7526,7,2020-07-05,3026,3529,FALSE,FALSE
8483,5442,7649,1,2020-12-09,6393,7565,TRUE,TRUE
8504,8618,3754,4,2020-08-20,2412,3361,FALSE,TRUE
8521,4580,2991,4,2020-02-20,7220,10059,TRUE,FALSE
8523,5363,9911,3,2020-04-19,5272,7536,TRUE,TRUE
8549,7932,8214,3,2020-06-26,2785,4315,TRUE,TRUE
8554,3973,2185,7,2020-06-18,1243,1651,FALSE,FALSE
8646,6064,3250,7,2019-02-06,895,1396,TRUE,FALSE
8690,8168,7290,3,2020-09-13,4469,6925,FALSE,FALSE
8715,9915,8147,6,2019-02-06,4086,5568,TRUE,FALSE
8769,4365,9096,4,2022-01-21,3199,4245,FALSE,FALSE
8806,5363,6480,6,2022-10-13,6058,7926,FALSE,FALSE
7974,6942,2812,2,2022-03-29,3057,4302,TRUE,TRUE
7986,2588,9326,7,2022-01-18,475,728,TRUE,FALSE
8041,3509,2936,1,2022-10-03,2385,3127,FALSE,TRUE
8141,230,8856,2,2022-04-03,5868,9006,TRUE,TRUE
8275,3615,5331,4,2022-05-03,3185,4415,FALSE,TRUE
8305,3286,9940,1,2022-12-12,1218,1858,TRUE,FALSE
8362,2450,4196,6,2022-07-23,4775,5985,FALSE,FALSE
8363,5716,2301,3,2022-11-14,4577,6584,TRUE,FALSE
8367,5662,1119,1,2022-02-26,5507,8222,FALSE,FALSE
8390,8669,3789,1,2022-04-02,3555,4550,FALSE,TRUE
8416,1104,4639,6,2022-03-07,7700,8214,FALSE,FALSE
8475,8000,9847,5,2022-12-07,4336,4642,TRUE,TRUE
8600,5357,9728,5,2022-04-11,8751,10812,TRUE,TRUE
8729,6778,9700,5,2022-10-31,3327,4832,FALSE,FALSE
8730,8592,3941,5,2022-04-28,746,948,TRUE,FALSE
8749,4465,4084,5,2022-10-12,6737,10656,TRUE,FALSE
8844,5620,3959,4,2022-10-17,931,1065,FALSE,TRUE
8862,909,8406,6,2022-07-19,9517,10588,FALSE,FALSE
8884,5469,416,6,2022-07-09,3066,4633,TRUE,FALSE
8964,2503,188,1,2022-12-23,7796,10501,TRUE,FALSE
9102,5009,7687,3,2022-01-24,5985,6950,FALSE,TRUE
9155,494,7678,1,2022-10-10,1105,1577,TRUE,TRUE
9164,3773,8627,4,2022-12-11,3559,3896,FALSE,FALSE
9297,8201,6994,2,2022-12-14,5848,8677,TRUE,FALSE
9509,4837,2071,3,2022-08-21,4972,7487,TRUE,FALSE
9938,1906,5942,4,2022-01-05,1066,1632,TRUE,FALSE
8031,4901,7130,6,2022-05-24,6080,7347,TRUE,TRUE
8090,1449,5571,3,2022-10-25,4365,5915,TRUE,FALSE
8279,7873,4204,7,2022-02-15,840,1288,FALSE,FALSE
8304,6393,1348,4,2022-11-17,2166,2321,TRUE,FALSE
9100,2135,6095,2,2022-04-05,8851,13534,TRUE,FALSE
8209,4520,7168,1,2022-07-16,5689,7582,TRUE,FALSE
8234,8405,9317,7,2022-10-26,9110,10750,TRUE,FALSE
8462,6351,2612,4,2022-04-09,7206,8270,TRUE,FALSE
8543,5938,2440,1,2022-11-30,6702,8515,FALSE,FALSE
8825,5069,899,5,2022-05-30,5913,8341,FALSE,FALSE
8830,5704,4536,7,2020-03-10,7276,11598,TRUE,FALSE
8857,4650,8292,1,2020-02-06,6096,7578,FALSE,FALSE
8886,1760,2137,1,2020-03-15,922,1265,FALSE,FALSE
8919,3348,879,2,2020-11-27,5054,7777,TRUE,TRUE
8937,3761,1713,4,2020-06-01,8522,11382,FALSE,FALSE
8939,6874,6176,7,2020-05-27,8716,11736,FALSE,FALSE
8968,3258,2093,1,2022-09-01,282,342,TRUE,FALSE
9008,860,5714,7,2019-12-11,4420,6420,TRUE,TRUE
9027,6779,2782,4,2022-08-03,8401,11761,TRUE,FALSE
9072,3782,8653,6,2020-04-26,4159,5619,FALSE,TRUE
9076,3111,5784,2,2020-10-05,2557,3085,TRUE,FALSE
9121,5394,1502,2,2020-07-15,7220,8479,FALSE,FALSE
9134,7808,7000,3,2020-12-09,833,901,TRUE,TRUE
9145,338,2503,7,2022-04-03,2150,3127,FALSE,FALSE
9160,2701,8394,2,2019-01-31,268,423,TRUE,TRUE
9236,4894,5929,6,2019-12-31,1686,1779,FALSE,FALSE
9316,545,9834,6,2022-10-08,3488,4842,TRUE,FALSE
9319,7617,2408,6,2020-10-25,3778,4326,FALSE,FALSE
9331,5714,8848,5,2020-01-29,8724,11823,TRUE,FALSE
8316,6727,2476,3,2023-02-28,4348,4987,TRUE,FALSE
8326,9746,2628,1,2023-03-04,2307,2801,TRUE,FALSE
8520,2972,7920,1,2023-09-20,7880,11579,TRUE,FALSE
8537,5427,2030,6,2023-09-03,4015,4990,TRUE,FALSE
8567,661,8366,5,2023-03-20,562,704,TRUE,FALSE
8748,7276,2516,2,2023-10-06,1914,2145,TRUE,TRUE
9141,6732,7338,5,2023-08-02,948,1120,TRUE,TRUE
9182,148,7175,2,2023-10-30,7825,8995,FALSE,TRUE
9184,8513,9576,3,2023-04-05,9991,14812,FALSE,FALSE
9668,6437,2215,2,2023-09-23,483,537,TRUE,TRUE
9710,6947,8494,6,2023-08-08,3674,4698,TRUE,TRUE
9837,3576,9169,2,2023-10-27,891,1228,TRUE,TRUE
9934,6664,3904,3,2023-08-04,8650,13254,TRUE,FALSE
7946,2410,6025,4,2023-06-29,6527,8883,TRUE,FALSE
8725,9938,5032,3,2023-07-06,4821,5786,TRUE,FALSE
9337,4124,5068,1,2023-03-12,6769,8536,FALSE,FALSE
9345,8869,8707,1,2020-01-09,6552,9230,FALSE,FALSE
9352,8773,8164,3,2020-03-08,788,858,TRUE,FALSE
9361,6835,1536,2,2022-09-14,4100,4408,FALSE,FALSE
9365,1305,7102,6,2019-04-14,1635,2562,TRUE,TRUE
9397,8405,1805,7,2020-08-23,7235,9632,TRUE,FALSE
9405,2879,4209,1,2020-10-08,6607,8707,TRUE,FALSE
9432,7680,7502,1,2020-05-12,8503,12797,TRUE,FALSE
9447,2604,892,7,2020-09-26,407,643,FALSE,FALSE
9466,3374,6497,2,2020-10-15,2200,2370,FALSE,FALSE
9521,5053,3052,4,2020-01-04,924,1285,TRUE,FALSE
9526,4286,654,1,2022-04-11,3170,4653,FALSE,TRUE
9542,7857,3571,5,2020-05-24,2903,3212,TRUE,FALSE
9577,9336,3262,6,2020-12-06,3879,4495,TRUE,TRUE
9588,7617,3409,3,2022-08-30,4425,5443,TRUE,FALSE
9592,6316,6666,1,2020-02-23,3950,5692,FALSE,TRUE
9598,6491,7420,2,2022-04-30,1354,1856,FALSE,FALSE
8289,8423,4108,6,2022-01-19,5678,8660,TRUE,FALSE
8412,3351,7651,5,2022-07-28,2164,2843,FALSE,FALSE
8548,176,7324,1,2022-01-29,9856,14560,TRUE,FALSE
8558,1365,3309,4,2022-02-08,4179,5000,TRUE,FALSE
8677,4896,2070,1,2022-09-06,1234,1425,FALSE,FALSE
8795,33,9666,3,2022-12-09,7235,11020,FALSE,FALSE
9233,7357,9825,4,2022-03-08,372,423,TRUE,TRUE
9350,2192,5241,2,2022-09-25,1005,1470,TRUE,FALSE
9351,4556,6635,2,2022-08-25,3582,5521,TRUE,FALSE
9354,9685,5640,5,2022-10-28,1903,2205,TRUE,FALSE
9455,5708,7198,2,2022-08-28,5347,7501,FALSE,FALSE
9499,4801,9979,1,2022-10-09,4905,6563,TRUE,FALSE
9503,3592,9838,4,2022-06-21,7160,9351,FALSE,FALSE
9690,7673,6719,1,2022-07-29,9091,14211,TRUE,FALSE
9983,8655,4918,6,2022-01-27,6850,9006,TRUE,FALSE
8507,2329,9754,7,2022-10-01,3593,4373,TRUE,FALSE
8171,721,3297,1,2022-04-13,5732,7858,FALSE,FALSE
8691,6779,3670,3,2022-04-17,122,143,FALSE,FALSE
9117,2379,2998,1,2022-07-20,9151,13598,TRUE,TRUE
9616,6932,7707,2,2022-07-26,7308,9078,TRUE,FALSE
9672,721,2392,3,2022-03-25,5629,8780,FALSE,FALSE
9679,4216,14,5,2019-10-10,7591,10107,TRUE,FALSE
9696,5484,712,5,2020-06-17,4112,4785,FALSE,FALSE
9721,36,5562,1,2020-10-16,6014,9546,FALSE,FALSE
9724,3887,3415,3,2020-05-25,1742,2494,TRUE,FALSE
9726,6514,9840,4,2022-02-26,2852,3197,TRUE,FALSE
7963,4499,5346,7,2019-10-15,2807,3354,FALSE,FALSE
7984,6312,8449,5,2019-06-24,8177,10780,TRUE,FALSE
8189,1387,7582,1,2019-08-01,891,1212,TRUE,TRUE
8278,5117,4788,1,2019-06-12,984,1179,TRUE,FALSE
8515,8519,1025,5,2019-06-19,526,651,TRUE,FALSE
9016,9220,4807,2,2019-12-23,8524,10314,FALSE,FALSE
9029,2192,9466,7,2019-12-23,2048,2912,TRUE,TRUE
9082,4140,9837,2,2019-11-15,5305,7956,TRUE,FALSE
9309,1895,157,5,2019-08-01,5016,6166,FALSE,FALSE
9315,3350,3034,1,2019-11-21,7615,11785,FALSE,FALSE
9394,6322,7897,2,2019-11-02,9367,10902,TRUE,FALSE
9426,1324,6005,1,2019-01-09,2805,3489,FALSE,FALSE
9535,9847,1216,6,2019-09-01,1428,1902,FALSE,TRUE
9590,7902,12,6,2019-08-29,7974,8742,TRUE,FALSE
9682,9228,6166,3,2019-11-06,9272,14726,TRUE,FALSE
9707,1754,3466,3,2019-11-10,1025,1491,TRUE,TRUE
9764,976,8982,5,2019-04-24,5253,6638,TRUE,FALSE
9773,4457,7686,6,2019-02-21,3929,4325,TRUE,TRUE
9845,4103,6951,4,2019-03-11,7674,11269,TRUE,FALSE
9947,9391,2255,1,2019-01-25,5292,5580,TRUE,FALSE
8220,9711,8757,7,2019-03-14,2314,3145,TRUE,TRUE
8679,7544,6706,3,2019-12-11,3581,4146,FALSE,FALSE
8681,9438,5316,7,2019-05-17,996,1300,TRUE,FALSE
9201,4926,1896,7,2019-08-24,2975,3313,TRUE,FALSE
8046,5535,7120,2,2019-12-26,6017,8046,FALSE,TRUE
8293,7714,1103,2,2019-08-02,7469,8571,TRUE,FALSE
9031,2158,9161,2,2019-05-20,3780,5955,TRUE,FALSE
9745,8930,7907,6,2019-07-22,3390,4297,FALSE,FALSE
8161,6615,3258,4,2019-05-22,9771,14015,TRUE,TRUE
8200,5548,9800,5,2019-05-01,6074,8280,TRUE,TRUE
8271,9466,7506,1,2019-02-16,5282,6392,TRUE,FALSE
8634,2683,8625,4,2019-12-18,7324,11488,FALSE,FALSE
9237,5419,4282,4,2019-03-07,7350,10687,FALSE,FALSE
9256,2394,4022,4,2019-05-11,9594,15290,FALSE,FALSE
9305,6685,9014,6,2019-06-16,3578,5331,TRUE,FALSE
9363,7185,1383,5,2019-08-13,5092,7272,TRUE,TRUE
9451,641,4956,3,2019-05-26,8734,10320,FALSE,FALSE
9492,6028,6140,7,2019-01-10,3142,3516,TRUE,FALSE
9578,697,9212,7,2019-10-19,9530,14279,TRUE,FALSE
9604,9534,3211,4,2019-02-10,2804,4295,TRUE,TRUE
9974,9574,7147,6,2019-03-07,3732,4970,TRUE,FALSE
9976,7575,2960,1,2019-03-28,3451,4524,FALSE,FALSE
8714,6919,6937,2,2019-10-26,7522,11082,TRUE,TRUE
9718,9143,681,7,2019-07-23,2752,3906,TRUE,FALSE
9752,2282,3568,2,2019-01-28,2187,2675,FALSE,FALSE
8091,4577,1669,6,2019-09-27,3231,4859,TRUE,TRUE
8187,2730,1499,4,2019-10-18,2531,3792,TRUE,FALSE
8197,9153,1716,3,2019-10-09,546,772,TRUE,FALSE
8949,3621,9351,1,2019-03-08,2667,3589,FALSE,FALSE
9778,545,2696,5,2019-07-13,3987,5443,TRUE,FALSE
9787,4854,2671,6,2022-08-20,4644,4893,TRUE,FALSE
9790,5938,1728,3,2022-02-23,645,860,TRUE,FALSE
9802,9915,5950,7,2020-09-24,5759,6947,TRUE,FALSE
9825,1718,7172,6,2020-12-03,7482,11784,FALSE,FALSE
9864,7585,1391,2,2020-09-21,331,473,FALSE,TRUE
9884,2664,1833,4,2020-06-07,3840,5775,TRUE,FALSE
9885,2977,4276,5,2020-08-22,6413,7681,TRUE,FALSE
9886,1580,350,2,2019-01-31,5320,6108,TRUE,FALSE
9913,1718,1796,5,2019-10-30,4857,5736,FALSE,FALSE
9954,4965,3763,4,2022-09-06,7438,9333,FALSE,FALSE
9969,9153,4021,7,2019-05-29,9237,11547,TRUE,FALSE
9995,6239,6208,7,2020-05-14,1454,1755,TRUE,FALSE
9997,420,6980,2,2020-12-13,1095,1376,FALSE,TRUE
9998,6127,5747,2,2019-06-27,1425,1856,FALSE,FALSE
7945,8826,9948,6,2021-09-15,6290,7089,TRUE,FALSE
7949,2237,4321,1,2019-06-11,9540,12640,TRUE,FALSE
7951,372,5056,3,2021-05-02,4016,5696,TRUE,FALSE
7991,2347,7833,5,2021-12-19,7123,11390,TRUE,FALSE
8012,8666,9542,4,2021-12-28,3111,4013,TRUE,FALSE
8111,7830,4027,7,2021-11-22,958,1132,FALSE,TRUE
8145,1245,3852,3,2021-12-25,3477,4862,TRUE,FALSE
8240,1946,3653,6,2021-11-25,238,298,FALSE,FALSE
8299,6960,621,3,2021-12-19,2541,3027,FALSE,TRUE
8343,2978,9472,1,2021-11-26,210,263,TRUE,TRUE
8355,6478,4871,7,2021-11-28,6837,9522,TRUE,TRUE
8458,7133,6469,1,2021-12-06,4683,6738,TRUE,FALSE
8529,8001,2031,2,2021-12-28,4548,5181,FALSE,FALSE
8536,9409,620,5,2021-12-09,5976,7044,TRUE,FALSE
8561,2286,4173,7,2021-12-19,5429,7704,TRUE,FALSE
8580,1892,4470,4,2021-11-07,8261,11019,FALSE,FALSE
8612,4118,120,3,2021-12-26,8136,9470,FALSE,FALSE
8616,6455,1208,3,2021-12-11,3392,5421,TRUE,FALSE
8630,2095,9946,6,2021-12-04,7595,9199,TRUE,FALSE
8651,2100,1270,1,2021-11-10,2221,3496,FALSE,FALSE
8660,5989,431,4,2021-12-10,3434,4417,FALSE,FALSE
8696,8137,1184,6,2021-11-30,1687,2503,FALSE,TRUE
8698,7009,1309,4,2021-12-26,3707,4693,TRUE,FALSE
8727,7693,1994,3,2021-12-29,5539,6965,TRUE,FALSE
8754,1942,9131,7,2021-12-03,1321,1771,TRUE,FALSE
8871,9450,3293,1,2021-11-24,831,904,TRUE,FALSE
8930,5374,5348,2,2021-11-12,1804,2648,TRUE,FALSE
8972,1084,9099,4,2021-11-23,839,896,TRUE,FALSE
8994,1146,6797,3,2021-12-05,6422,6963,FALSE,FALSE
9005,3758,6883,3,2021-12-12,7478,8501,TRUE,FALSE
9023,4447,3904,4,2021-12-25,5669,8231,TRUE,FALSE
9085,7093,431,2,2021-11-30,2179,3210,TRUE,TRUE
9132,8495,1684,7,2021-12-05,4684,5558,FALSE,TRUE
9279,981,9346,6,2021-12-08,7972,9070,FALSE,FALSE
9332,275,2323,2,2021-11-30,280,428,TRUE,TRUE
9360,8129,2253,1,2021-11-15,1218,1766,TRUE,TRUE
